2023,3,503,404-555-1403,34.15,111,930,148.84149169921875
2023,3,509,404-555-1409,52.96,10,943,99.82960510253906
2023,3,514,404-555-1414,68.41,59,902,120.38410186767578
2023,3,516,404-555-1416,26.17,102,508,102.06169891357422
2023,3,518,404-555-1418,66.45,54,902,117.864501953125
2023,3,519,404-555-1419,90.39,53,312,58.60390090942383
2023,3,529,404-555-1429,34.64,23,483,60.146400451660156
2023,3,548,404-555-1448,67.61,79,476,87.77610778808594
2023,3,549,404-555-1449,67.66,160,569,137.57659912109375
2023,3,550,404-555-1450,96.81,37,430,62.468101501464844
2023,3,552,404-555-1452,27.06,52,637,89.97059631347656
2023,3,560,404-555-1460,9.26,162,44,85.49259948730469
2023,3,569,404-555-1469,34.71,107,643,118.14710235595703
2023,3,570,404-555-1470,39.24,81,238,64.69239807128906
2023,3,571,404-555-1471,75.45,71,345,70.75450134277344
2023,3,589,404-555-1489,37.34,104,880,140.37339782714844
2023,3,592,404-555-1492,38.89,41,312,52.08890151977539
2023,3,594,404-555-1494,9.5,101,782,128.79501342773438
